departamento,municipio,departamento_nombre,municipio_nombre,total_votos_mmv,votos_validos,ABELARDO DE LA ESPRIELLA,CARLOS CAICEDO,CLAUDIA LOPEZ,GUSTAVO MATAMORROS,IVAN CEPEDA,LUIS GILBERTO MURILLO,MAURICIO LIZCANO,MIGUEL URIBE,NO MARCADOS,PALOMA VALENCIA,ROY BARRERAS,SANTIAGO BOTERO,SERGIO FAJARDO,SONDRA MACOLLINS,VOTO EN BLANCO,VOTO NULO,votos_abelardo,votos_cepeda,margen_abelardo_vs_cepeda,ganador_2v_base,margen_abs,margen_pp_validos,voto_blanco,voto_nulo,no_marcados,abstencion_estimada,bolsa_indefinida,score_disputa,score_oportunidad,potencial
21,16,MAGDALENA,CIENAGA,43832,43313,14136,226,75,13,25967,18,74,35,70,1104,19,243,583,31,789,449,14136,25967,-11831,IVAN CEPEDA,11831,0.2731512478932422,789,449,70,50573.0,51881.0,0.3770504727350707,4.093534118662163,94405.0
21,20,MAGDALENA,CONCORDIA,4418,4389,1702,19,16,0,2414,3,13,14,19,134,4,13,25,6,26,10,1702,2414,-712,IVAN CEPEDA,712,0.1622237411711096,26,10,19,8032.0,8087.0,0.48698770849115336,4.381982001783452,12450.0
21,25,MAGDALENA,EL BANCO,22571,22356,11876,97,55,1,9117,12,36,18,65,610,13,123,150,19,229,150,11876,9117,2759,ABELARDO DE LA ESPRIELLA,2759,0.1234120594023975,229,150,65,29396.0,29840.0,0.7506738742337625,7.734672280908901,51967.0
21,28,MAGDALENA,EL PIÑON,5849,5807,2480,13,10,2,2868,3,9,7,16,303,7,14,22,6,63,26,2480,2868,-388,IVAN CEPEDA,388,0.0668159118305493,63,26,16,8295.0,8400.0,1.1282807624055065,10.19526459547564,14144.0
21,30,MAGDALENA,EL RETEN,6939,6874,1257,84,13,6,5223,2,21,7,26,83,1,34,42,6,95,39,1257,5223,-3966,IVAN CEPEDA,3966,0.5769566482397439,95,39,26,9819.0,9979.0,0.15053321142255519,1.3861607465970933,16758.0
21,31,MAGDALENA,FUNDACION,24745,24474,11406,102,37,8,11518,6,39,16,52,577,4,163,221,21,356,219,11406,11518,-112,IVAN CEPEDA,112,0.0045762850371823,356,219,52,35084.0,35711.0,6.932772953891247,72.67793692380863,59829.0
21,40,MAGDALENA,GUAMAL,10388,10333,5965,63,24,4,3756,2,59,5,24,285,4,39,35,7,85,31,5965,3756,2209,ABELARDO DE LA ESPRIELLA,2209,0.2137810897125713,85,31,24,14279.0,14419.0,0.4130462820035091,3.9554846063317233,24667.0
21,42,MAGDALENA,NUEVA GRANADA,7678,7614,4128,43,9,1,3055,5,17,6,27,145,5,54,39,7,100,37,4128,3055,1073,ABELARDO DE LA ESPRIELLA,1073,0.1409246125558182,100,37,27,9593.0,9757.0,0.5922079317595508,5.439928930746427,17271.0
21,46,MAGDALENA,PEDRAZA,3846,3794,2096,14,20,1,1430,1,6,9,18,136,4,19,24,8,26,34,2096,1430,666,ABELARDO DE LA ESPRIELLA,666,0.1755403268318397,26,34,18,7208.0,7286.0,0.4441858991279656,3.9505215230876294,11054.0
21,48,MAGDALENA,PIJIÑO DEL CARMEN,4729,4690,2588,9,9,1,1834,1,3,6,18,118,6,30,23,7,55,21,2588,1834,754,ABELARDO DE LA ESPRIELLA,754,0.1607675906183369,55,21,18,5304.0,5398.0,0.49502373534224575,4.254218650754234,10033.0
21,49,MAGDALENA,PIVIJAY,13228,13080,4439,139,24,0,7442,4,37,19,55,667,10,40,87,10,162,93,4439,7442,-3003,IVAN CEPEDA,3003,0.2295871559633027,162,93,55,17881.0,18191.0,0.3956354019303147,3.8806836908771656,31109.0
21,52,MAGDALENA,PLATO,19713,19537,7773,134,41,4,10745,6,37,11,60,352,12,123,79,17,203,116,7773,10745,-2972,IVAN CEPEDA,2972,0.1521216153964273,203,116,60,24355.0,24734.0,0.6094262348702588,6.164940265998676,44068.0
21,55,MAGDALENA,PUEBLOVIEJO,8209,8104,2532,94,25,6,4940,6,25,15,36,234,8,56,39,11,113,69,2532,4940,-2408,IVAN CEPEDA,2408,0.297137216189536,113,69,36,14608.0,14826.0,0.29303633554507713,2.8143810747794227,22817.0
21,58,MAGDALENA,REMOLINO,3610,3590,1026,15,3,0,2364,1,7,0,2,51,1,15,69,5,33,18,1026,2364,-1338,IVAN CEPEDA,1338,0.3727019498607242,33,18,2,4161.0,4214.0,0.2139049983206321,1.7853377197939186,7771.0
21,60,MAGDALENA,SABANAS DE SAN ANGEL,5502,5459,2687,18,7,1,2162,7,12,3,18,425,1,40,32,11,53,25,2687,2162,525,ABELARDO DE LA ESPRIELLA,525,0.0961714599743542,53,25,18,7199.0,7295.0,0.8105006817102773,7.2094696453552505,12701.0
21,67,MAGDALENA,SALAMINA,3895,3877,1681,12,2,0,2013,0,3,0,10,66,0,19,29,2,50,8,1681,2013,-332,IVAN CEPEDA,332,0.0856332215630642,50,8,10,4585.0,4653.0,0.8640381136123925,7.2972186329374935,8480.0
21,70,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,8129,8089,4425,13,14,0,3223,2,7,4,19,253,4,34,36,2,72,21,4425,3223,1202,ABELARDO DE LA ESPRIELLA,1202,0.1485968599332426,72,21,19,10035.0,10147.0,0.5673746639019325,5.234049385502639,18164.0
21,73,MAGDALENA,SAN ZENON,4496,4476,1888,14,8,1,1870,2,3,2,7,591,5,30,21,4,37,13,1888,1870,18,ABELARDO DE LA ESPRIELLA,18,0.0040214477211796,37,13,7,5035.0,5092.0,5.995606605973012,51.176233609160064,9531.0
21,76,MAGDALENA,SANTA ANA,8699,8654,5794,23,11,0,2457,2,6,6,15,165,1,70,49,1,69,30,5794,2457,3337,ABELARDO DE LA ESPRIELLA,3337,0.3856020337416224,69,30,15,9199.0,9313.0,0.22916698334092667,2.094419834984589,17898.0
21,78,MAGDALENA,SANTA BARBARA DE PINTO,4053,4026,1484,20,5,0,2323,0,8,1,10,53,1,76,11,2,42,17,1484,2323,-839,IVAN CEPEDA,839,0.2083954297069051,42,17,10,5253.0,5322.0,0.38008015881977975,3.2610088326330304,9306.0
21,79,MAGDALENA,SITIONUEVO,7533,7452,2413,26,27,11,4427,9,31,21,49,202,15,48,75,61,86,32,2413,4427,-2014,IVAN CEPEDA,2014,0.2702630166398282,86,32,49,14399.0,14566.0,0.3181430080138011,3.049882392515671,21932.0
21,85,MAGDALENA,TENERIFE,5027,4977,1911,34,13,2,2740,4,6,6,22,130,5,24,32,6,64,28,1911,2740,-829,IVAN CEPEDA,829,0.166566204540888,64,28,22,7204.0,7318.0,0.4821298336826516,4.2901016608980695,12231.0
21,90,MAGDALENA,ZAPAYAN,3940,3904,2435,4,7,1,1200,4,4,6,16,158,2,21,22,8,32,20,2435,1200,1235,ABELARDO DE LA ESPRIELLA,1235,0.3163422131147541,32,20,16,5332.0,5400.0,0.25341536368651585,2.1779376448466,9272.0
21,95,MAGDALENA,ZONA BANANERA (SEVILLA),20618,20309,4436,179,38,7,14635,8,58,24,73,291,12,139,151,20,311,236,4436,14635,-10199,IVAN CEPEDA,10199,0.5021911467822148,311,236,73,30645.0,31265.0,0.1936556052733173,2.0043910015840622,51263.0
23,1,NARIÑO,PASTO,215942,213368,49473,61,1630,40,140876,77,360,174,287,9410,79,756,6816,108,3508,2287,49473,140876,-91403,IVAN CEPEDA,91403,0.4283819504330546,3508,2287,287,99495.0,105577.0,0.27991066530161224,3.2377841298643997,315437.0
23,4,NARIÑO,ALBAN (SAN JOSE),4515,4437,1787,1,14,1,1674,1,4,17,12,734,2,37,67,8,90,66,1787,1674,113,ABELARDO DE LA ESPRIELLA,113,0.0254676583276988,90,66,12,2977.0,3145.0,2.367779407904715,19.069827990180986,7492.0
23,7,NARIÑO,ALDANA,4206,4136,1135,1,25,1,2718,2,6,3,24,129,1,10,45,7,53,46,1135,2718,-1583,IVAN CEPEDA,1583,0.3827369439071567,53,46,24,2113.0,2236.0,0.2120433612283262,1.6354673242619437,6319.0
23,10,NARIÑO,ANCUYA,3881,3846,526,2,20,0,3033,2,3,7,16,152,1,24,24,4,48,19,526,3033,-2507,IVAN CEPEDA,2507,0.6518460738429537,48,19,16,3210.0,3293.0,0.1247276251836027,1.0102760415309167,7091.0
23,13,NARIÑO,ARBOLEDA (BERRUECOS),3363,3310,1167,2,13,2,1711,0,3,6,12,276,3,13,30,1,83,41,1167,1711,-544,IVAN CEPEDA,544,0.1643504531722054,83,41,12,2708.0,2844.0,0.4648686246626476,3.69724816126975,6071.0
23,16,NARIÑO,BARBACOAS,8127,7919,873,26,70,20,6204,17,29,31,44,309,17,65,60,26,172,164,873,6204,-5331,IVAN CEPEDA,5331,0.6731910594772067,172,164,44,16113.0,16493.0,0.13140023365759482,1.275995076192426,24240.0
23,17,NARIÑO,BELEN,3127,3085,786,1,26,1,1828,0,13,9,11,240,2,5,43,4,127,31,786,1828,-1042,IVAN CEPEDA,1042,0.3377633711507293,127,31,11,2216.0,2385.0,0.23103730005655768,1.7968633986892153,5343.0
23,19,NARIÑO,BUESACO,10801,10602,3965,2,47,3,5091,2,110,27,58,881,6,83,143,15,227,141,3965,5091,-1126,IVAN CEPEDA,1126,0.1062063761554423,227,141,58,8180.0,8606.0,0.7976233805387198,7.226731924490628,18981.0
23,22,NARIÑO,COLON (GENOVA),3754,3646,704,1,18,1,2515,3,5,5,28,189,2,21,37,2,143,80,704,2515,-1811,IVAN CEPEDA,1811,0.4967087218869994,143,80,28,3396.0,3647.0,0.16186143708490822,1.327576880960371,7150.0
23,25,NARIÑO,CONSACA,5629,5519,1500,0,36,1,3385,0,21,4,20,314,2,50,85,5,116,90,1500,3385,-1885,IVAN CEPEDA,1885,0.3415473817720602,116,90,20,3422.0,3648.0,0.24509166007266,2.0102928819481862,9051.0
23,28,NARIÑO,CONTADERO,3804,3770,1140,2,10,0,2331,1,2,0,7,153,2,26,58,1,44,27,1140,2331,-1191,IVAN CEPEDA,1191,0.3159151193633952,44,27,7,2647.0,2725.0,0.25267608061092217,1.998817031222522,6451.0
23,31,NARIÑO,CORDOBA,6586,6523,887,5,19,2,5158,2,10,9,23,207,3,43,48,7,123,40,887,5158,-4271,IVAN CEPEDA,4271,0.6547600797179212,123,40,23,4843.0,5029.0,0.13212651047680113,1.1261374056947733,11429.0
23,34,NARIÑO,CUASPUD (CARLOSAMA),4646,4548,951,0,16,4,3250,3,9,11,39,137,1,17,54,8,87,59,951,3250,-2299,IVAN CEPEDA,2299,0.5054969217238346,87,59,39,3554.0,3739.0,0.1633891950199122,1.3441769106407553,8200.0
23,37,NARIÑO,CUMBAL,16288,16111,2485,7,61,1,12532,10,24,20,78,494,10,49,147,16,255,99,2485,12532,-10047,IVAN CEPEDA,10047,0.6236111973186022,255,99,78,10301.0,10733.0,0.15289060003917856,1.41900388776448,26589.0
23,38,NARIÑO,CHACHAGUI,8027,7929,1807,2,35,2,5575,1,16,6,24,242,5,29,89,2,118,74,1807,5575,-3768,IVAN CEPEDA,3768,0.4752175558077942,118,74,24,3618.0,3834.0,0.18503881830247393,1.5269263977627834,11645.0
23,39,NARIÑO,CUMBITARA,5163,4986,378,3,24,0,4107,3,13,3,46,89,1,62,49,8,246,131,378,4107,-3729,IVAN CEPEDA,3729,0.7478941034897714,246,131,46,2575.0,2998.0,0.1123453760405333,0.8994409204049196,7738.0
23,40,NARIÑO,EL ROSARIO,4490,4383,475,1,14,11,3564,1,8,3,34,92,2,45,19,6,142,73,475,3564,-3089,IVAN CEPEDA,3089,0.704768423454255,142,73,34,2659.0,2908.0,0.1173207510777025,0.9356992360034369,7149.0
23,41,NARIÑO,EL CHARCO,7545,7383,621,7,36,8,6318,6,34,16,69,128,10,36,34,12,117,93,621,6318,-5697,IVAN CEPEDA,5697,0.7716375457131247,117,93,69,10304.0,10583.0,0.1139539780942374,1.0560227629172754,17849.0
23,43,NARIÑO,EL TABLON,6642,6579,2024,0,18,1,3836,1,17,14,22,390,0,37,82,1,158,41,2024,3836,-1812,IVAN CEPEDA,1812,0.275421796625627,158,41,22,5666.0,5887.0,0.3080279827350081,2.673889780340649,12308.0
23,44,NARIÑO,EL PEÑOL,4035,3946,1055,1,11,1,2600,0,2,1,9,91,1,35,51,2,95,80,1055,2600,-1545,IVAN CEPEDA,1545,0.3915357323872275,95,80,9,1976.0,2160.0,0.20622600699648838,1.5834705849183102,6011.0
23,46,NARIÑO,EL TAMBO,7791,7621,2594,5,48,13,4105,1,17,18,37,480,3,47,121,10,159,133,2594,4105,-1511,IVAN CEPEDA,1511,0.1982679438393911,159,133,37,4166.0,4495.0,0.4291968277329846,3.6099502219050685,11957.0
23,47,NARIÑO,FRANCISCO PIZARRO (SALAHONDA),3104,3066,154,2,10,1,2781,2,7,4,15,49,1,14,8,5,28,23,154,2781,-2627,IVAN CEPEDA,2627,0.8568166992824527,28,23,15,3947.0,4013.0,0.09261998725636199,0.7685183759480879,7051.0
23,49,NARIÑO,FUNES,3600,3567,624,0,1,0,2138,0,2,2,9,720,2,10,30,0,38,24,624,2138,-1514,IVAN CEPEDA,1514,0.4244463134286515,38,24,9,2387.0,2458.0,0.18828012209714035,1.4699989440231143,5987.0
23,52,NARIÑO,GUACHUCAL,9905,9787,1879,1,37,0,7263,1,11,3,35,293,5,18,116,4,156,83,1879,7263,-5384,IVAN CEPEDA,5384,0.5501175028098498,156,83,35,4989.0,5263.0,0.16405329914644784,1.4057147231160696,14894.0
23,55,NARIÑO,GUAITARILLA,6316,6238,906,2,22,1,4863,0,7,6,10,261,1,35,60,1,73,68,906,4863,-3957,IVAN CEPEDA,3957,0.6343379288233408,73,68,10,4796.0,4947.0,0.13562099639344152,1.1536923830976316,11112.0
23,58,NARIÑO,GUALMATAN,3547,3499,1014,0,11,0,2183,1,5,5,8,85,11,18,70,0,96,40,1014,2183,-1169,IVAN CEPEDA,1169,0.334095455844527,96,40,8,1908.0,2052.0,0.23715855902394362,1.8088219466130917,5455.0
23,61,NARIÑO,ILES,3994,3933,912,2,17,0,2732,3,5,3,22,120,1,21,53,4,60,39,912,2732,-1820,IVAN CEPEDA,1820,0.4627510806000509,60,39,22,3589.0,3710.0,0.17509028193955045,1.4390769480622403,7583.0
23,64,NARIÑO,IMUES,4045,4014,993,1,21,1,2642,0,7,7,8,191,3,23,59,2,64,23,993,2642,-1649,IVAN CEPEDA,1649,0.4108121574489287,64,23,8,2786.0,2881.0,0.19718519247837826,1.5708245236697915,6831.0
23,67,NARIÑO,IPIALES,57283,56243,14914,31,384,12,35198,30,139,53,206,2499,29,309,1572,58,1015,834,14914,35198,-20284,IVAN CEPEDA,20284,0.3606493252493644,1015,834,206,48671.0,50726.0,0.2950890208784877,3.1970574809126306,105954.0
23,73,NARIÑO,LA CRUZ,8673,8535,2226,2,52,0,5416,4,10,12,29,468,6,43,98,9,189,109,2226,5416,-3190,IVAN CEPEDA,3190,0.3737551259519625,189,109,29,5384.0,5711.0,0.23588083079090136,2.0404457306189925,14057.0
23,76,NARIÑO,LA FLORIDA,6027,5967,1386,0,23,0,4156,2,13,6,16,204,11,21,68,4,73,44,1386,4156,-2770,IVAN CEPEDA,2770,0.4642198759845818,73,44,16,3574.0,3707.0,0.18333620293397968,1.5067023696486155,9601.0
23,77,NARIÑO,LA LLANADA,2567,2504,984,0,10,0,1259,1,2,2,14,79,1,20,55,4,87,49,984,1259,-275,IVAN CEPEDA,275,0.1098242811501597,87,49,14,1537.0,1687.0,0.6531267234319256,4.853580407675308,4104.0
23,78,NARIÑO,LA TOLA,2451,2435,211,1,1,1,2132,0,4,3,4,43,0,15,6,0,18,12,211,2132,-1921,IVAN CEPEDA,1921,0.788911704312115,18,12,4,3439.0,3473.0,0.09760919243940955,0.7958137925357308,5890.0
23,79,NARIÑO,LA UNION,13900,13522,4651,3,78,2,6754,19,22,23,50,1229,6,96,221,16,402,328,4651,6754,-2103,IVAN CEPEDA,2103,0.1555243307203076,402,328,50,10238.0,11018.0,0.574667613944102,5.348647750219894,24138.0
23,80,NARIÑO,LEIVA,6135,5910,966,4,24,0,4283,4,72,7,41,124,5,112,72,5,232,184,966,4283,-3317,IVAN CEPEDA,3317,0.5612521150592217,232,184,41,2798.0,3255.0,0.15202692597337764,1.2296325026540635,8933.0
23,82,NARIÑO,LINARES,4910,4827,914,1,11,0,3594,9,3,3,28,131,1,12,55,0,93,55,914,3594,-2680,IVAN CEPEDA,2680,0.5552102755334576,93,55,28,3510.0,3686.0,0.15007136192298967,1.232471324408704,8420.0
23,85,NARIÑO,LOS ANDES (SOTOMAYOR),5521,5281,1072,2,38,2,3502,1,9,12,35,255,2,55,117,11,203,205,1072,3502,-2430,IVAN CEPEDA,2430,0.4601401249763302,203,205,35,2544.0,2987.0,0.1823298977786388,1.4590693980561706,8065.0
23,88,NARIÑO,MAGUI (PAYAN),3344,3321,92,4,8,0,3127,0,6,4,5,16,2,19,18,3,22,18,92,3127,-3035,IVAN CEPEDA,3035,0.9138813610358326,22,18,5,4100.0,4145.0,0.08776367434323376,0.73106256886241,7444.0
23,91,NARIÑO,MALLAMA (PIEDRANCHA),3541,3475,486,1,10,0,2775,0,11,1,20,50,1,28,29,2,81,46,486,2775,-2289,IVAN CEPEDA,2289,0.658705035971223,81,46,20,2989.0,3136.0,0.12193174939295905,0.9816752222462536,6530.0
23,94,NARIÑO,MOSQUERA,2995,2981,80,1,6,0,2831,0,2,1,2,28,1,11,8,1,11,12,80,2831,-2751,IVAN CEPEDA,2751,0.9228446829922844,11,12,2,4239.0,4264.0,0.08576293182764334,0.7168235189575964,7234.0
23,95,NARIÑO,OLAYA HERRERA,6881,6785,451,11,23,3,6006,8,18,12,19,91,6,41,33,7,75,77,451,6006,-5555,IVAN CEPEDA,5555,0.8187177597641857,75,77,19,9548.0,9719.0,0.10646105795843785,0.9775191420548528,16429.0
23,96,NARIÑO,NARIÑO,3442,3381,1034,0,21,1,2080,3,9,2,11,107,1,4,64,3,52,50,1034,2080,-1046,IVAN CEPEDA,1046,0.3093759242827565,52,50,11,1783.0,1896.0,0.2544406735638611,1.9205255751898016,5225.0
23,97,NARIÑO,OSPINA,3250,3206,945,0,11,0,1862,0,8,0,16,230,2,10,37,4,97,28,945,1862,-917,IVAN CEPEDA,917,0.2860262008733624,97,28,16,2793.0,2934.0,0.27271542775184143,2.1774861693975214,6043.0
23,98,NARIÑO,POLICARPA,8934,8527,929,6,46,9,6712,9,24,15,91,180,4,117,56,16,404,316,929,6712,-5783,IVAN CEPEDA,5783,0.6781986630702475,404,316,91,3880.0,4691.0,0.1315188568665054,1.1118096772598396,12814.0
23,100,NARIÑO,POTOSI,5225,5180,1630,4,23,1,3080,1,10,9,17,241,2,46,62,3,68,28,1630,3080,-1450,IVAN CEPEDA,1450,0.2799227799227799,68,28,17,4907.0,5020.0,0.2950010816360408,2.513817613866718,10132.0
23,101,NARIÑO,PROVIDENCIA,2997,2967,243,1,14,1,2578,0,3,2,9,57,0,9,21,2,36,21,243,2578,-2335,IVAN CEPEDA,2335,0.7869902258173239,36,21,9,2143.0,2209.0,0.10032298195486192,0.7725619820277498,5140.0
23,103,NARIÑO,PUERRES,4873,4824,1293,0,15,1,3227,0,1,0,8,157,0,9,62,2,57,41,1293,3227,-1934,IVAN CEPEDA,1934,0.4009121061359867,57,41,8,2902.0,3008.0,0.20640827775870416,1.6531988385913636,7775.0
23,106,NARIÑO,PUPIALES,9718,9493,3181,6,79,2,5072,1,12,9,27,690,4,50,191,16,180,198,3181,5072,-1891,IVAN CEPEDA,1891,0.1991994100916465,180,198,27,5921.0,6326.0,0.4377839925599755,3.831740060769579,15639.0
23,109,NARIÑO,RICAURTE,6949,6821,1241,4,21,9,5048,13,11,18,49,246,2,75,51,8,74,79,1241,5048,-3807,IVAN CEPEDA,3807,0.5581293065532913,74,79,49,11800.0,12002.0,0.1553855409525599,1.4595226963167116,18749.0
23,112,NARIÑO,ROBERTO PAYAN (SAN JOSE),4592,4562,113,4,9,0,4325,3,11,4,4,36,4,11,11,2,29,26,113,4325,-4212,IVAN CEPEDA,4212,0.9232792634809294,29,26,4,5547.0,5606.0,0.09028096852276814,0.7792846546248812,10139.0
23,115,NARIÑO,SAMANIEGO,13253,13058,1870,1,28,1,10468,3,13,13,40,249,1,56,129,6,220,155,1870,10468,-8598,IVAN CEPEDA,8598,0.658446929085618,220,155,40,9532.0,9947.0,0.14177988435348945,1.3051018138612307,22785.0
23,118,NARIÑO,SANDONA,10528,10364,2596,1,53,2,6899,5,22,11,31,325,2,56,202,11,179,133,2596,6899,-4303,IVAN CEPEDA,4303,0.4151871864145117,179,133,31,6843.0,7186.0,0.2174616338474472,1.9310656404975923,17371.0
23,120,NARIÑO,SAN BERNARDO,4209,4150,1578,0,13,0,2020,2,7,8,15,309,4,14,59,4,132,44,1578,2020,-442,IVAN CEPEDA,442,0.1065060240963855,132,44,15,2670.0,2861.0,0.7150792941969002,5.691513435878387,6879.0
23,121,NARIÑO,SAN LORENZO,8275,7999,2213,11,71,2,4428,4,15,26,55,798,10,82,98,13,228,221,2213,4428,-2215,IVAN CEPEDA,2215,0.2769096137017127,228,221,55,5282.0,5786.0,0.3132413969929069,2.713725902690453,13557.0
23,123,NARIÑO,SAN PEDRO DE CARTAGO,3222,3159,1382,0,14,0,1193,0,4,4,16,390,2,24,39,6,101,47,1382,1193,189,ABELARDO DE LA ESPRIELLA,189,0.0598290598290598,101,47,16,2715.0,2879.0,1.1540077048592075,9.192300964799163,5937.0
23,124,NARIÑO,SAN PABLO,7177,7037,955,3,20,1,5664,1,6,3,37,150,3,36,61,2,132,103,955,5664,-4709,IVAN CEPEDA,4709,0.6691772061958221,132,103,37,4722.0,4994.0,0.13043840748871152,1.1108386124918261,11899.0
23,125,NARIÑO,SANTA BARBARA (ISCUANDE),2983,2952,204,2,17,1,2558,4,8,13,3,68,4,25,6,3,39,28,204,2558,-2354,IVAN CEPEDA,2354,0.7974254742547425,39,28,3,5077.0,5147.0,0.09896364601475155,0.8457792989277808,8060.0
23,127,NARIÑO,SANTACRUZ (GUACHAVES),3959,3907,446,0,12,2,3204,1,4,3,30,79,5,23,48,5,75,22,446,3204,-2758,IVAN CEPEDA,2758,0.7059124648067571,75,22,30,4142.0,4269.0,0.11552782525437894,0.9657397333405465,8101.0
23,130,NARIÑO,SAPUYES,3608,3567,876,0,14,0,2382,0,1,4,12,199,0,12,34,2,43,29,876,2382,-1506,IVAN CEPEDA,1506,0.4222035323801514,43,29,12,2334.0,2418.0,0.18925714115879236,1.4745231124331317,5942.0
23,133,NARIÑO,TAMINANGO,8905,8814,1302,4,22,0,7045,0,9,3,26,179,4,38,48,3,157,65,1302,7045,-5743,IVAN CEPEDA,5743,0.6515770365327888,157,65,26,4975.0,5223.0,0.13731144814881652,1.1755258713380616,13880.0
23,136,NARIÑO,TANGUA,5933,5862,1371,2,45,1,4032,0,9,3,11,214,1,24,81,2,77,60,1371,4032,-2661,IVAN CEPEDA,2661,0.4539406345957011,77,60,11,4385.0,4533.0,0.1870156664445924,1.5745521898439145,10318.0
23,139,NARIÑO,TUMACO,55220,54250,7156,45,262,35,41334,47,122,125,214,3245,55,315,480,107,922,756,7156,41334,-34178,IVAN CEPEDA,34178,0.6300092165898618,922,756,214,88452.0,90344.0,0.17033155807502204,1.9437200010228888,143672.0
23,142,NARIÑO,TUQUERRES,20713,20286,3078,9,94,4,15394,9,22,28,82,930,15,51,276,14,362,345,3078,15394,-12316,IVAN CEPEDA,12316,0.6071182096026817,362,345,82,15420.0,16209.0,0.16071046699767053,1.5578282075107812,36133.0
23,145,NARIÑO,YACUANQUER,6022,5891,1236,1,36,0,4194,3,11,7,28,201,2,28,73,3,96,103,1236,4194,-2958,IVAN CEPEDA,2958,0.5021218808351723,96,103,28,3140.0,3367.0,0.16951727903960884,1.3768319482687337,9162.0
24,1,RISARALDA,PEREIRA,278066,273599,124834,108,2816,63,96694,210,656,368,620,23342,155,3181,15624,240,5308,3847,124834,96694,28140,ABELARDO DE LA ESPRIELLA,28140,0.1028512531113052,5308,3847,620,184996.0,194771.0,1.1093738101767132,13.51171253205886,463062.0
24,8,RISARALDA,APIA,5648,5513,2667,3,47,2,1292,6,14,28,29,974,5,165,184,11,115,106,2667,1292,1375,ABELARDO DE LA ESPRIELLA,1375,0.2494104843098131,115,106,29,5098.0,5348.0,0.33210090234035494,2.850974961748607,10746.0
24,13,RISARALDA,BALBOA,3040,2968,1410,5,23,1,978,2,7,8,15,312,2,51,92,9,68,57,1410,978,432,ABELARDO DE LA ESPRIELLA,432,0.1455525606469002,68,57,15,2850.0,2990.0,0.5140372129851597,4.114026441166521,5890.0
24,21,RISARALDA,BELEN DE UMBRIA,11471,11159,5737,15,98,4,2824,9,44,41,62,1534,14,247,289,24,279,250,5737,2824,2913,ABELARDO DE LA ESPRIELLA,2913,0.2610448964961018,279,250,62,11153.0,11744.0,0.34385783891966193,3.2223546991153,22624.0
24,25,RISARALDA,DOSQUEBRADAS,109892,107908,46881,48,1230,22,40698,74,294,154,219,8388,62,1493,6245,98,2221,1765,46881,40698,6183,ABELARDO DE LA ESPRIELLA,6183,0.0572988100974904,2221,1765,219,71513.0,75718.0,1.7220280033993138,19.34661334669033,181405.0
24,29,RISARALDA,GUATICA,5912,5760,2805,5,36,3,1532,3,24,16,39,908,8,85,190,9,136,113,2805,1532,1273,ABELARDO DE LA ESPRIELLA,1273,0.2210069444444444,136,113,39,4931.0,5219.0,0.3748314307414591,3.2086517598814184,10843.0
24,38,RISARALDA,LA CELIA,3567,3486,1806,1,16,2,896,3,15,13,24,521,8,68,73,9,55,57,1806,896,910,ABELARDO DE LA ESPRIELLA,910,0.2610441767068273,55,57,24,3187.0,3323.0,0.3009397636127185,2.4402977186526815,6754.0
24,46,RISARALDA,LA VIRGINIA,17328,16860,6093,23,113,1,7601,18,43,27,64,1457,13,397,552,21,501,404,6093,7601,-1508,IVAN CEPEDA,1508,0.0894424673784104,501,404,64,16737.0,17706.0,0.9787326077441061,9.573683743947397,34065.0
24,54,RISARALDA,MARSELLA,8213,8004,3818,4,51,0,2757,18,25,21,44,803,11,126,190,9,171,165,3818,2757,1061,ABELARDO DE LA ESPRIELLA,1061,0.1325587206396801,171,165,44,7459.0,7839.0,0.6304645261335998,5.65337169451249,15672.0
24,62,RISARALDA,MISTRATO,6337,6159,1887,3,55,1,3196,9,15,19,42,573,7,142,125,13,114,136,1887,3196,-1309,IVAN CEPEDA,1309,0.2125345023542783,114,136,42,6417.0,6709.0,0.39211142381130226,3.4550326528176023,12754.0
24,70,RISARALDA,PUEBLO RICO,5599,5504,1410,1,20,2,3513,3,13,11,46,349,10,54,48,5,65,49,1410,3513,-2103,IVAN CEPEDA,2103,0.3820857558139535,65,49,46,6609.0,6769.0,0.21968184055234802,1.937650152605865,12208.0
24,78,RISARALDA,QUINCHIA,11817,11360,3278,14,102,11,5952,10,107,23,134,1011,11,177,305,24,335,323,3278,5952,-2674,IVAN CEPEDA,2674,0.2353873239436619,335,323,134,9779.0,10571.0,0.38053887896482325,3.52605965801218,21596.0
24,86,RISARALDA,SANTA ROSA DE CABAL,43151,42184,20631,33,387,18,13099,27,113,73,141,3702,37,657,2388,53,966,826,20631,13099,7532,ABELARDO DE LA ESPRIELLA,7532,0.1785511094253745,966,826,141,26250.0,28183.0,0.5648240426193172,5.7874750428004305,69401.0
24,94,RISARALDA,SANTUARIO,5638,5477,3020,5,47,0,1236,13,19,30,43,687,12,101,169,15,123,118,3020,1236,1784,ABELARDO DE LA ESPRIELLA,1784,0.3257257622786196,123,118,43,6171.0,6455.0,0.25641450007875216,2.2494642056175436,11809.0
