departamento,municipio,departamento_nombre,municipio_nombre,potencial,total_votos_mmv,votos_validos,voto_blanco,voto_nulo,no_marcados,abstencion_estimada,bolsa_indefinida,ganador,codigo_ganador,votos_ganador,pct_validos_ganador,segundo,codigo_segundo,votos_segundo,pct_validos_segundo,margen_votos,margen_pp,categoria_territorial
1,250,ANTIOQUIA,SANTA ROSA DE OSOS,29562.0,17437,17012,449,307,118,12125.0,12999.0,ABELARDO DE LA ESPRIELLA,4,9396,0.5523160122266635,PALOMA VALENCIA,11.0,3052.0,0.1794027745121091,6344.0,0.3729132377145544,CONSOLIDADO
1,253,ANTIOQUIA,SANTO DOMINGO,9634.0,5376,5285,108,68,23,4258.0,4457.0,ABELARDO DE LA ESPRIELLA,4,2965,0.5610217596972564,PALOMA VALENCIA,11.0,965.0,0.1825922421948912,2000.0,0.3784295175023652,CONSOLIDADO
1,256,ANTIOQUIA,SANTUARIO,31144.0,22139,21930,248,146,63,9005.0,9462.0,ABELARDO DE LA ESPRIELLA,4,16197,0.7385772913816689,IVAN CEPEDA,1.0,2126.0,0.0969448244414044,14071.0,0.6416324669402644,CONSOLIDADO
1,259,ANTIOQUIA,SEGOVIA,33611.0,12200,11981,531,166,53,21411.0,22161.0,IVAN CEPEDA,1,6457,0.5389366496953509,ABELARDO DE LA ESPRIELLA,4.0,3588.0,0.2994741674317669,2869.0,0.2394624822635839,CONSOLIDADO
1,262,ANTIOQUIA,SONSON,28172.0,16399,16099,231,216,84,11773.0,12304.0,ABELARDO DE LA ESPRIELLA,4,9028,0.560780172681533,PALOMA VALENCIA,11.0,4042.0,0.2510714951239207,4986.0,0.3097086775576123,CONSOLIDADO
1,265,ANTIOQUIA,SOPETRAN,13759.0,7446,7357,95,59,30,6313.0,6497.0,ABELARDO DE LA ESPRIELLA,4,3047,0.4141633818132391,PALOMA VALENCIA,11.0,2132.0,0.2897920347967921,915.0,0.1243713470164469,VENTAJA_DEFENDIBLE
1,268,ANTIOQUIA,TAMESIS,15149.0,8569,8415,153,96,58,6580.0,6887.0,ABELARDO DE LA ESPRIELLA,4,4240,0.5038621509209744,IVAN CEPEDA,1.0,1964.0,0.2333927510398098,2276.0,0.2704693998811646,CONSOLIDADO
1,270,ANTIOQUIA,TARAZA,25378.0,6812,6679,188,102,31,18566.0,18887.0,IVAN CEPEDA,1,3594,0.5381045066626741,ABELARDO DE LA ESPRIELLA,4.0,2214.0,0.3314867495134002,1380.0,0.2066177571492738,CONSOLIDADO
1,271,ANTIOQUIA,TARSO,6068.0,2930,2890,67,26,14,3138.0,3245.0,ABELARDO DE LA ESPRIELLA,4,1374,0.4754325259515571,IVAN CEPEDA,1.0,754.0,0.2608996539792387,620.0,0.2145328719723183,VENTAJA_DEFENDIBLE
1,274,ANTIOQUIA,TITIRIBI,8669.0,4087,4008,87,56,23,4582.0,4748.0,ABELARDO DE LA ESPRIELLA,4,1933,0.4822854291417165,IVAN CEPEDA,1.0,858.0,0.2140718562874251,1075.0,0.2682135728542914,VENTAJA_DEFENDIBLE
1,277,ANTIOQUIA,TOLEDO,4694.0,1820,1729,94,57,34,2874.0,3059.0,ABELARDO DE LA ESPRIELLA,4,822,0.4754193175245806,IVAN CEPEDA,1.0,426.0,0.2463851937536148,396.0,0.2290341237709658,VENTAJA_DEFENDIBLE
1,280,ANTIOQUIA,TURBO,93032.0,44598,43958,1113,478,162,48434.0,50187.0,IVAN CEPEDA,1,26437,0.601414987033077,ABELARDO DE LA ESPRIELLA,4.0,13435.0,0.305632649347104,13002.0,0.295782337685973,CONSOLIDADO
1,282,ANTIOQUIA,URAMITA,6767.0,2862,2811,39,33,18,3905.0,3995.0,ABELARDO DE LA ESPRIELLA,4,1464,0.5208110992529349,IVAN CEPEDA,1.0,610.0,0.2170046246887228,854.0,0.303806474564212,CONSOLIDADO
1,283,ANTIOQUIA,URRAO,26022.0,10775,10593,279,121,61,15247.0,15708.0,ABELARDO DE LA ESPRIELLA,4,6415,0.6055885962428018,IVAN CEPEDA,1.0,1979.0,0.1868214858869064,4436.0,0.4187671103558953,CONSOLIDADO
1,286,ANTIOQUIA,VALDIVIA,12594.0,3472,3395,97,49,28,9122.0,9296.0,ABELARDO DE LA ESPRIELLA,4,1495,0.4403534609720176,IVAN CEPEDA,1.0,1387.0,0.4085419734904271,108.0,0.0318114874815905,BISAGRA
1,289,ANTIOQUIA,VALPARAISO,5677.0,3202,3165,52,28,9,2475.0,2564.0,ABELARDO DE LA ESPRIELLA,4,1550,0.4897314375987361,IVAN CEPEDA,1.0,937.0,0.2960505529225908,613.0,0.1936808846761453,VENTAJA_DEFENDIBLE
1,290,ANTIOQUIA,VEGACHI,12320.0,4892,4822,132,51,19,7428.0,7630.0,ABELARDO DE LA ESPRIELLA,4,3100,0.6428867689755289,IVAN CEPEDA,1.0,722.0,0.1497304023226877,2378.0,0.4931563666528412,CONSOLIDADO
1,291,ANTIOQUIA,VIGIA DEL FUERTE,6906.0,2220,2192,20,16,12,4686.0,4734.0,IVAN CEPEDA,1,1663,0.7586678832116789,ABELARDO DE LA ESPRIELLA,4.0,266.0,0.1213503649635036,1397.0,0.6373175182481752,CONSOLIDADO
1,292,ANTIOQUIA,VENECIA,11398.0,5735,5672,79,46,17,5663.0,5805.0,ABELARDO DE LA ESPRIELLA,4,3500,0.6170662905500706,IVAN CEPEDA,1.0,1035.0,0.182475317348378,2465.0,0.4345909732016926,CONSOLIDADO
1,293,ANTIOQUIA,YALI,6517.0,2427,2393,40,22,12,4090.0,4164.0,ABELARDO DE LA ESPRIELLA,4,1418,0.5925616381111576,IVAN CEPEDA,1.0,506.0,0.2114500626828249,912.0,0.3811115754283327,CONSOLIDADO
1,295,ANTIOQUIA,YARUMAL,35286.0,16518,16156,496,279,83,18768.0,19626.0,ABELARDO DE LA ESPRIELLA,4,9119,0.5644342659074029,IVAN CEPEDA,1.0,3096.0,0.1916315919782124,6023.0,0.3728026739291904,CONSOLIDADO
1,298,ANTIOQUIA,YOLOMBO,17356.0,7718,7588,169,82,48,9638.0,9937.0,ABELARDO DE LA ESPRIELLA,4,3987,0.5254348972061149,IVAN CEPEDA,1.0,1615.0,0.2128360569319979,2372.0,0.312598840274117,CONSOLIDADO
1,300,ANTIOQUIA,YONDO-CASABE,16121.0,9397,9173,225,189,35,6724.0,7173.0,ABELARDO DE LA ESPRIELLA,4,4286,0.4672408154366074,IVAN CEPEDA,1.0,3711.0,0.404556851629783,575.0,0.0626839638068244,RESERVA_DEFINIBLE
1,301,ANTIOQUIA,ZARAGOZA,21838.0,6413,6234,197,145,34,15425.0,15801.0,IVAN CEPEDA,1,3012,0.4831568816169393,ABELARDO DE LA ESPRIELLA,4.0,2263.0,0.3630093038177735,749.0,0.1201475777991658,VENTAJA_DEFENDIBLE
3,1,ATLANTICO,BARRANQUILLA,1186097.0,601596,598064,7248,2643,889,584501.0,595281.0,IVAN CEPEDA,1,281123,0.4700550442761979,ABELARDO DE LA ESPRIELLA,4.0,272331.0,0.455354276465395,8792.0,0.0147007678108028,BISAGRA
3,4,ATLANTICO,BARANOA,53101.0,29388,29255,363,82,51,23713.0,24209.0,IVAN CEPEDA,1,17979,0.614561613399419,ABELARDO DE LA ESPRIELLA,4.0,9686.0,0.3310887027858485,8293.0,0.2834729106135704,CONSOLIDADO
3,7,ATLANTICO,CAMPO DE LA CRUZ,23605.0,8526,8464,85,42,20,15079.0,15226.0,ABELARDO DE LA ESPRIELLA,4,4989,0.589437618147448,IVAN CEPEDA,1.0,2878.0,0.3400283553875236,2111.0,0.2494092627599243,CONSOLIDADO
3,10,ATLANTICO,CANDELARIA,14829.0,5753,5710,58,18,25,9076.0,9177.0,ABELARDO DE LA ESPRIELLA,4,3401,0.5956217162872154,IVAN CEPEDA,1.0,1964.0,0.3439579684763573,1437.0,0.2516637478108581,CONSOLIDADO
3,13,ATLANTICO,GALAPA,46368.0,22326,22189,252,101,36,24042.0,24431.0,IVAN CEPEDA,1,14528,0.6547388345576637,ABELARDO DE LA ESPRIELLA,4.0,6432.0,0.2898733606742079,8096.0,0.3648654738834557,CONSOLIDADO
3,16,ATLANTICO,JUAN DE ACOSTA,19691.0,9398,9355,83,32,11,10293.0,10419.0,ABELARDO DE LA ESPRIELLA,4,5145,0.549973276322822,IVAN CEPEDA,1.0,3605.0,0.3853554249064671,1540.0,0.1646178514163548,VENTAJA_DEFENDIBLE
3,19,ATLANTICO,LURUACO,26393.0,10990,10865,114,73,52,15403.0,15642.0,IVAN CEPEDA,1,5206,0.4791532443626323,ABELARDO DE LA ESPRIELLA,4.0,5096.0,0.4690289921767142,110.0,0.010124252185918,BISAGRA
3,22,ATLANTICO,MALAMBO,94794.0,43419,43119,445,232,68,51375.0,52120.0,IVAN CEPEDA,1,29475,0.683573366729284,ABELARDO DE LA ESPRIELLA,4.0,11621.0,0.2695099608061411,17854.0,0.4140634059231429,CONSOLIDADO
3,25,ATLANTICO,MANATI,17106.0,5938,5900,54,17,21,11168.0,11260.0,ABELARDO DE LA ESPRIELLA,4,3508,0.5945762711864406,IVAN CEPEDA,1.0,1944.0,0.3294915254237288,1564.0,0.2650847457627118,CONSOLIDADO
3,28,ATLANTICO,PALMAR DE VARELA,23661.0,12317,12232,117,48,37,11344.0,11546.0,IVAN CEPEDA,1,7637,0.624345977763244,ABELARDO DE LA ESPRIELLA,4.0,4074.0,0.3330608240680183,3563.0,0.2912851536952257,CONSOLIDADO
3,31,ATLANTICO,PIOJO,5906.0,2854,2840,12,6,8,3052.0,3078.0,IVAN CEPEDA,1,1431,0.5038732394366198,ABELARDO DE LA ESPRIELLA,4.0,1167.0,0.4109154929577465,264.0,0.0929577464788732,RESERVA_DEFINIBLE
3,34,ATLANTICO,POLONUEVO,15174.0,8298,8239,66,36,23,6876.0,7001.0,IVAN CEPEDA,1,5660,0.6869765748270421,ABELARDO DE LA ESPRIELLA,4.0,2281.0,0.276853987134361,3379.0,0.4101225876926811,CONSOLIDADO
3,35,ATLANTICO,PONEDERA,21080.0,9040,8947,102,69,24,12040.0,12235.0,IVAN CEPEDA,1,4372,0.4886554152229798,ABELARDO DE LA ESPRIELLA,4.0,4083.0,0.4563540851682128,289.0,0.0323013300547669,BISAGRA
3,37,ATLANTICO,PUERTO COLOMBIA,39762.0,21653,21561,199,75,17,18109.0,18400.0,IVAN CEPEDA,1,11515,0.5340661379342331,ABELARDO DE LA ESPRIELLA,4.0,8590.0,0.3984045266917119,2925.0,0.1356616112425211,VENTAJA_DEFENDIBLE
3,40,ATLANTICO,REPELON,22341.0,10238,10110,127,70,58,12103.0,12358.0,IVAN CEPEDA,1,4942,0.4888229475766568,ABELARDO DE LA ESPRIELLA,4.0,4475.0,0.4426310583580613,467.0,0.0461918892185954,BISAGRA
3,43,ATLANTICO,SABANAGRANDE,26426.0,13523,13436,200,59,28,12903.0,13190.0,IVAN CEPEDA,1,7952,0.5918428103602262,ABELARDO DE LA ESPRIELLA,4.0,4633.0,0.3448198868710926,3319.0,0.2470229234891336,CONSOLIDADO
3,46,ATLANTICO,SABANALARGA,76674.0,39333,39061,393,195,77,37341.0,38006.0,IVAN CEPEDA,1,24095,0.6168556872583907,ABELARDO DE LA ESPRIELLA,4.0,12642.0,0.3236476280689178,11453.0,0.2932080591894728,CONSOLIDADO
3,47,ATLANTICO,SANTA LUCIA,13465.0,5941,5903,36,18,20,7524.0,7598.0,ABELARDO DE LA ESPRIELLA,4,2613,0.4426562764695917,IVAN CEPEDA,1.0,1596.0,0.27037099779773,1017.0,0.1722852786718617,VENTAJA_DEFENDIBLE
3,49,ATLANTICO,SANTO TOMAS,27540.0,14225,14141,159,65,19,13315.0,13558.0,IVAN CEPEDA,1,8522,0.6026447917403296,ABELARDO DE LA ESPRIELLA,4.0,4822.0,0.3409942719751078,3700.0,0.2616505197652217,CONSOLIDADO
3,52,ATLANTICO,SOLEDAD,343745.0,169553,168549,2059,801,203,174192.0,177255.0,IVAN CEPEDA,1,104590,0.620531714812903,ABELARDO DE LA ESPRIELLA,4.0,54568.0,0.3237515499943637,50022.0,0.2967801648185393,CONSOLIDADO
3,55,ATLANTICO,SUAN,11870.0,5069,5052,55,13,4,6801.0,6873.0,ABELARDO DE LA ESPRIELLA,4,3151,0.6237133808392715,IVAN CEPEDA,1.0,1661.0,0.3287806809184481,1490.0,0.2949326999208234,CONSOLIDADO
3,58,ATLANTICO,TUBARA,10777.0,6017,5979,55,24,14,4760.0,4853.0,IVAN CEPEDA,1,3576,0.5980933266432514,ABELARDO DE LA ESPRIELLA,4.0,2085.0,0.3487205218263923,1491.0,0.249372804816859,CONSOLIDADO
3,61,ATLANTICO,USIACURI,9110.0,4752,4713,51,16,23,4358.0,4448.0,IVAN CEPEDA,1,2942,0.6242308508381074,ABELARDO DE LA ESPRIELLA,4.0,1391.0,0.29514109908763,1551.0,0.3290897517504774,CONSOLIDADO
5,1,BOLIVAR,CARTAGENA,866447.0,420599,418110,7905,1944,545,445848.0,456242.0,IVAN CEPEDA,1,239504,0.5728253330463275,ABELARDO DE LA ESPRIELLA,4.0,142674.0,0.3412355600200904,96830.0,0.2315897730262371,CONSOLIDADO
5,4,BOLIVAR,ACHI,18850.0,7992,7919,75,26,47,10858.0,11006.0,ABELARDO DE LA ESPRIELLA,4,4658,0.5882055815128173,IVAN CEPEDA,1.0,2215.0,0.2797070337163783,2443.0,0.308498547796439,CONSOLIDADO
5,5,BOLIVAR,ARENAL,6997.0,3030,3002,50,22,6,3967.0,4045.0,IVAN CEPEDA,1,1723,0.5739506995336442,ABELARDO DE LA ESPRIELLA,4.0,1103.0,0.3674217188540972,620.0,0.2065289806795469,CONSOLIDADO
5,6,BOLIVAR,ALTOS DEL ROSARIO,8570.0,3221,3193,29,18,10,5349.0,5406.0,ABELARDO DE LA ESPRIELLA,4,1954,0.6119636705292828,IVAN CEPEDA,1.0,1104.0,0.3457563419981209,850.0,0.2662073285311619,CONSOLIDADO
5,7,BOLIVAR,ARJONA,59799.0,27341,26981,472,263,97,32458.0,33290.0,IVAN CEPEDA,1,17814,0.6602423927949298,ABELARDO DE LA ESPRIELLA,4.0,7380.0,0.2735258144620288,10434.0,0.3867165783329009,CONSOLIDADO
5,9,BOLIVAR,ARROYO HONDO,10952.0,3913,3890,33,15,8,7039.0,7095.0,ABELARDO DE LA ESPRIELLA,4,2650,0.6812339331619537,IVAN CEPEDA,1.0,982.0,0.2524421593830334,1668.0,0.4287917737789202,CONSOLIDADO
5,10,BOLIVAR,BARRANCO DE LOBA,13081.0,5326,5273,43,29,24,7755.0,7851.0,ABELARDO DE LA ESPRIELLA,4,3084,0.5848663000189646,IVAN CEPEDA,1.0,1917.0,0.3635501611985587,1167.0,0.2213161388204058,CONSOLIDADO
5,13,BOLIVAR,CALAMAR,21022.0,8234,8118,106,73,43,12788.0,13010.0,ABELARDO DE LA ESPRIELLA,4,4103,0.505420054200542,IVAN CEPEDA,1.0,3427.0,0.4221483123922148,676.0,0.0832717418083272,RESERVA_DEFINIBLE
5,14,BOLIVAR,CANTAGALLO,8672.0,4571,4539,38,28,4,4101.0,4171.0,IVAN CEPEDA,1,2519,0.5549680546375854,ABELARDO DE LA ESPRIELLA,4.0,1781.0,0.3923771755893369,738.0,0.1625908790482484,VENTAJA_DEFENDIBLE
5,15,BOLIVAR,CICUCO,11673.0,4809,4756,41,38,15,6864.0,6958.0,IVAN CEPEDA,1,2873,0.6040790580319596,ABELARDO DE LA ESPRIELLA,4.0,1539.0,0.3235912531539108,1334.0,0.2804878048780487,CONSOLIDADO
5,16,BOLIVAR,CORDOBA,15550.0,7321,7269,79,26,26,8229.0,8360.0,IVAN CEPEDA,1,4175,0.5743568578896685,ABELARDO DE LA ESPRIELLA,4.0,2778.0,0.3821708625670656,1397.0,0.1921859953226029,VENTAJA_DEFENDIBLE
5,18,BOLIVAR,CLEMENCIA,13214.0,5674,5613,90,37,24,7540.0,7691.0,IVAN CEPEDA,1,3422,0.6096561553536434,ABELARDO DE LA ESPRIELLA,4.0,1831.0,0.3262070194192054,1591.0,0.2834491359344379,CONSOLIDADO
5,22,BOLIVAR,EL CARMEN DE BOLIVAR,61998.0,27903,27586,390,244,73,34095.0,34802.0,ABELARDO DE LA ESPRIELLA,4,14641,0.5307402305517291,IVAN CEPEDA,1.0,10555.0,0.3826216196621474,4086.0,0.1481186108895816,VENTAJA_DEFENDIBLE
5,25,BOLIVAR,EL GUAMO,8429.0,3428,3395,33,15,18,5001.0,5067.0,ABELARDO DE LA ESPRIELLA,4,1784,0.525478645066274,IVAN CEPEDA,1.0,1458.0,0.4294550810014727,326.0,0.0960235640648012,RESERVA_DEFINIBLE
5,26,BOLIVAR,HATILLO DE LOBA,12492.0,5187,5159,23,20,8,7305.0,7356.0,ABELARDO DE LA ESPRIELLA,4,3349,0.6491568133359178,IVAN CEPEDA,1.0,1534.0,0.2973444465981779,1815.0,0.3518123667377398,CONSOLIDADO
5,27,BOLIVAR,EL PEÑON,6847.0,2762,2736,20,12,14,4085.0,4131.0,ABELARDO DE LA ESPRIELLA,4,1343,0.4908625730994152,IVAN CEPEDA,1.0,1257.0,0.4594298245614035,86.0,0.0314327485380117,BISAGRA
5,28,BOLIVAR,MAGANGUE,104516.0,45779,45395,539,267,117,58737.0,59660.0,IVAN CEPEDA,1,27393,0.6034365018173807,ABELARDO DE LA ESPRIELLA,4.0,15168.0,0.3341337151668686,12225.0,0.2693027866505121,CONSOLIDADO
5,31,BOLIVAR,MAHATES,22905.0,9125,9050,135,45,30,13780.0,13990.0,IVAN CEPEDA,1,4427,0.489171270718232,ABELARDO DE LA ESPRIELLA,4.0,3564.0,0.3938121546961326,863.0,0.0953591160220994,RESERVA_DEFINIBLE
5,37,BOLIVAR,MARGARITA,10517.0,4275,4255,29,7,13,6242.0,6291.0,ABELARDO DE LA ESPRIELLA,4,2779,0.6531139835487662,IVAN CEPEDA,1.0,1242.0,0.2918918918918919,1537.0,0.3612220916568742,CONSOLIDADO
5,40,BOLIVAR,MARIA LA BAJA,45030.0,16521,16323,204,140,58,28509.0,28911.0,IVAN CEPEDA,1,10552,0.6464497947681186,ABELARDO DE LA ESPRIELLA,4.0,4495.0,0.2753783005574955,6057.0,0.371071494210623,CONSOLIDADO
5,41,BOLIVAR,MONTECRISTO,10807.0,3687,3655,61,27,5,7120.0,7213.0,IVAN CEPEDA,1,1903,0.520656634746922,ABELARDO DE LA ESPRIELLA,4.0,1514.0,0.4142270861833105,389.0,0.1064295485636114,VENTAJA_DEFENDIBLE
5,43,BOLIVAR,MOMPOS,39829.0,17182,17047,186,86,49,22647.0,22968.0,IVAN CEPEDA,1,8271,0.4851880096204611,ABELARDO DE LA ESPRIELLA,4.0,7404.0,0.4343286208717076,867.0,0.0508593887487534,RESERVA_DEFINIBLE
5,44,BOLIVAR,MORALES,13136.0,6874,6806,82,40,28,6262.0,6412.0,ABELARDO DE LA ESPRIELLA,4,4284,0.629444607699089,IVAN CEPEDA,1.0,2066.0,0.3035556861592712,2218.0,0.3258889215398178,CONSOLIDADO
5,50,BOLIVAR,NOROSI,5495.0,2182,2164,32,15,3,3313.0,3363.0,IVAN CEPEDA,1,1304,0.6025878003696857,ABELARDO DE LA ESPRIELLA,4.0,710.0,0.3280961182994454,594.0,0.2744916820702403,CONSOLIDADO
5,59,BOLIVAR,PINILLOS,19007.0,7701,7647,48,34,20,11306.0,11408.0,ABELARDO DE LA ESPRIELLA,4,4877,0.6377664443572643,IVAN CEPEDA,1.0,2291.0,0.2995946122662482,2586.0,0.338171832091016,CONSOLIDADO
5,63,BOLIVAR,REGIDOR,5664.0,2509,2496,26,10,3,3155.0,3194.0,IVAN CEPEDA,1,1431,0.5733173076923077,ABELARDO DE LA ESPRIELLA,4.0,969.0,0.3882211538461538,462.0,0.1850961538461538,VENTAJA_DEFENDIBLE
5,65,BOLIVAR,RIOVIEJO,7017.0,3341,3300,43,32,9,3676.0,3760.0,ABELARDO DE LA ESPRIELLA,4,1701,0.5154545454545455,IVAN CEPEDA,1.0,1358.0,0.4115151515151515,343.0,0.103939393939394,VENTAJA_DEFENDIBLE
5,70,BOLIVAR,SAN ESTANISLAO,16556.0,7319,7230,121,53,36,9237.0,9447.0,ABELARDO DE LA ESPRIELLA,4,3494,0.4832641770401106,IVAN CEPEDA,1.0,3101.0,0.4289073305670816,393.0,0.054356846473029,RESERVA_DEFINIBLE
5,72,BOLIVAR,SAN CRISTOBAL,8171.0,3652,3637,37,8,7,4519.0,4571.0,IVAN CEPEDA,1,2285,0.6282650536156172,ABELARDO DE LA ESPRIELLA,4.0,1192.0,0.3277426450371185,1093.0,0.3005224085784987,CONSOLIDADO
5,73,BOLIVAR,SAN FERNANDO,10249.0,3750,3726,27,12,12,6499.0,6550.0,ABELARDO DE LA ESPRIELLA,4,1899,0.5096618357487923,IVAN CEPEDA,1.0,1637.0,0.439345142243693,262.0,0.0703166935050993,RESERVA_DEFINIBLE
5,76,BOLIVAR,SAN JACINTO,22212.0,11140,11044,113,66,30,11072.0,11281.0,IVAN CEPEDA,1,5173,0.4683991307497283,ABELARDO DE LA ESPRIELLA,4.0,5067.0,0.4588011590003621,106.0,0.0095979717493661,BISAGRA
5,78,BOLIVAR,SAN JACINTO DEL CAUCA,7467.0,3033,3012,25,12,9,4434.0,4480.0,ABELARDO DE LA ESPRIELLA,4,1589,0.5275564409030544,IVAN CEPEDA,1.0,1134.0,0.3764940239043824,455.0,0.1510624169986719,VENTAJA_DEFENDIBLE
5,79,BOLIVAR,SAN JUAN NEPOMUCENO,32807.0,14564,14433,214,75,56,18243.0,18588.0,ABELARDO DE LA ESPRIELLA,4,7609,0.5271946234324119,IVAN CEPEDA,1.0,5954.0,0.4125268481951084,1655.0,0.1146677752373034,VENTAJA_DEFENDIBLE
5,82,BOLIVAR,SAN MARTIN DE LOBA,13106.0,5441,5396,46,27,18,7665.0,7756.0,IVAN CEPEDA,1,2589,0.4797998517420311,ABELARDO DE LA ESPRIELLA,4.0,2484.0,0.4603409933283914,105.0,0.0194588584136397,BISAGRA
5,84,BOLIVAR,SAN PABLO,21137.0,9262,9121,176,102,39,11875.0,12192.0,IVAN CEPEDA,1,4521,0.4956693345027957,ABELARDO DE LA ESPRIELLA,4.0,3802.0,0.4168402587435588,719.0,0.0788290757592369,RESERVA_DEFINIBLE
5,91,BOLIVAR,SANTA CATALINA,14327.0,5635,5595,70,20,20,8692.0,8802.0,IVAN CEPEDA,1,4011,0.7168900804289544,ABELARDO DE LA ESPRIELLA,4.0,1288.0,0.2302055406613047,2723.0,0.4866845397676497,CONSOLIDADO
5,94,BOLIVAR,SANTA ROSA,17564.0,7199,7133,113,54,12,10365.0,10544.0,IVAN CEPEDA,1,5107,0.7159680358895275,ABELARDO DE LA ESPRIELLA,4.0,1575.0,0.2208047105004906,3532.0,0.4951633253890368,CONSOLIDADO
5,95,BOLIVAR,SANTA ROSA DEL SUR,27828.0,14619,14429,312,161,29,13209.0,13711.0,ABELARDO DE LA ESPRIELLA,4,10104,0.7002564280268903,IVAN CEPEDA,1.0,2799.0,0.193984337098898,7305.0,0.5062720909279922,CONSOLIDADO
5,97,BOLIVAR,SIMITI,13893.0,6635,6558,107,58,19,7258.0,7442.0,ABELARDO DE LA ESPRIELLA,4,3770,0.5748703873132053,IVAN CEPEDA,1.0,2035.0,0.3103080207380299,1735.0,0.2645623665751754,CONSOLIDADO
5,106,BOLIVAR,SOPLAVIENTO,8956.0,4821,4778,45,33,10,4135.0,4223.0,IVAN CEPEDA,1,3669,0.7678945165341147,ABELARDO DE LA ESPRIELLA,4.0,969.0,0.2028045207199665,2700.0,0.5650899958141482,CONSOLIDADO
5,110,BOLIVAR,TALAIGUA NUEVO,10594.0,5259,5244,47,10,5,5335.0,5397.0,ABELARDO DE LA ESPRIELLA,4,2840,0.5415713196033562,IVAN CEPEDA,1.0,2177.0,0.4151411136536995,663.0,0.1264302059496567,VENTAJA_DEFENDIBLE
5,113,BOLIVAR,TIQUISIO (PTO. RICO),15438.0,5142,5086,62,32,24,10296.0,10414.0,ABELARDO DE LA ESPRIELLA,4,2490,0.48957923712151,IVAN CEPEDA,1.0,2255.0,0.4433739677546205,235.0,0.0462052693668895,BISAGRA
5,118,BOLIVAR,TURBACO,77424.0,38023,37755,693,196,72,39401.0,40362.0,IVAN CEPEDA,1,22333,0.5915243014170308,ABELARDO DE LA ESPRIELLA,4.0,12311.0,0.326076016421666,10022.0,0.2654482849953648,CONSOLIDADO
5,121,BOLIVAR,TURBANA,17065.0,8532,8482,109,25,25,8533.0,8692.0,IVAN CEPEDA,1,5995,0.7067908512143363,ABELARDO DE LA ESPRIELLA,4.0,2028.0,0.2390945531714218,3967.0,0.4676962980429144,CONSOLIDADO
5,124,BOLIVAR,VILLANUEVA,17747.0,7453,7342,127,64,47,10294.0,10532.0,IVAN CEPEDA,1,3845,0.5236992645055843,ABELARDO DE LA ESPRIELLA,4.0,2916.0,0.3971669844728956,929.0,0.1265322800326886,VENTAJA_DEFENDIBLE
5,127,BOLIVAR,ZAMBRANO,10102.0,5054,5021,25,21,12,5048.0,5106.0,IVAN CEPEDA,1,3889,0.7745469030073691,ABELARDO DE LA ESPRIELLA,4.0,1030.0,0.2051384186417048,2859.0,0.5694084843656642,CONSOLIDADO
7,1,BOYACA,TUNJA,142355.0,103635,102433,1866,1124,78,38720.0,41788.0,IVAN CEPEDA,1,44172,0.4312282174689797,ABELARDO DE LA ESPRIELLA,4.0,37018.0,0.3613874434996534,7154.0,0.0698407739693263,RESERVA_DEFINIBLE
7,7,BOYACA,ALMEIDA,1976.0,1008,990,10,13,5,968.0,996.0,ABELARDO DE LA ESPRIELLA,4,641,0.6474747474747474,IVAN CEPEDA,1.0,235.0,0.2373737373737373,406.0,0.4101010101010101,VENTAJA_DEFENDIBLE
7,8,BOYACA,AQUITANIA (PUEBLOVIEJO),12939.0,7555,7441,99,99,15,5384.0,5597.0,ABELARDO DE LA ESPRIELLA,4,4882,0.6560946109393899,IVAN CEPEDA,1.0,1210.0,0.1626125520763338,3672.0,0.4934820588630561,CONSOLIDADO
7,10,BOYACA,ARCABUCO,5165.0,3367,3314,61,45,8,1798.0,1912.0,ABELARDO DE LA ESPRIELLA,4,1718,0.5184067592033796,IVAN CEPEDA,1.0,1019.0,0.3074834037417018,699.0,0.2109233554616778,CONSOLIDADO
7,13,BOYACA,BELEN,7008.0,4556,4496,69,54,6,2452.0,2581.0,ABELARDO DE LA ESPRIELLA,4,2430,0.5404804270462633,IVAN CEPEDA,1.0,1222.0,0.271797153024911,1208.0,0.2686832740213523,CONSOLIDADO
7,16,BOYACA,BERBEO,1471.0,914,905,22,8,1,557.0,588.0,ABELARDO DE LA ESPRIELLA,4,460,0.5082872928176796,IVAN CEPEDA,1.0,335.0,0.3701657458563536,125.0,0.138121546961326,VENTAJA_DEFENDIBLE
7,19,BOYACA,BETEITIVA,2014.0,1225,1216,10,6,3,789.0,808.0,ABELARDO DE LA ESPRIELLA,4,658,0.5411184210526315,IVAN CEPEDA,1.0,376.0,0.3092105263157895,282.0,0.231907894736842,VENTAJA_DEFENDIBLE
7,22,BOYACA,BOAVITA,4879.0,2713,2686,32,17,10,2166.0,2225.0,ABELARDO DE LA ESPRIELLA,4,1704,0.6344005956813105,IVAN CEPEDA,1.0,548.0,0.2040208488458674,1156.0,0.430379746835443,CONSOLIDADO
7,25,BOYACA,BOYACA,4550.0,2446,2413,41,21,12,2104.0,2178.0,ABELARDO DE LA ESPRIELLA,4,1438,0.5959386655615416,IVAN CEPEDA,1.0,673.0,0.2789059262329051,765.0,0.3170327393286365,CONSOLIDADO
